Year,Month,Hour,Vehicle,Driver / Operator Type,City,State,Roadway Type,Roadway Surface,Roadway Description,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Speed Difference Category,Mileage Category
2024,9,13,Tesla Model X 2018,Consumer,Sylmar,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Very High
2024,9,17,Tesla Model S 2022,Consumer,Irvine,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2024,9,21,Tesla Model 3 2024,Consumer,Raleigh,NC,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,9,18,Tesla Model 3 2020,Consumer,Highland Village,TX,Intersection,Wet,No Unusual Conditions,Daylight,N,N,Y,N,Y,N,N,N,N,Passenger Car,Unknown,Making Left Turn,Unknown,Unknown,N,N,N,N,N,Y,N,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,Moderately Over,Very High
2024,9,21,Tesla Model 3 2018,Consumer,Sugar Grove,IL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2024,9,19,Tesla Model 3 2022,Consumer,East Windsor,CT,Street,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Making Left Turn,Yes,Unknown,N,N,Y,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Very High
2024,9,1,Tesla Model X 2024,Consumer,Los Angeles,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,9,20,Tesla Model Y 2023,Consumer,Las Vegas,NV,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,9,15,Tesla Model Y 2024,Consumer,Woodstock,GA,Highway / Freeway,Dry,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,9,20,Tesla Model Y 2023,Consumer,Wilmington,DE,Rural Road,Dry,Unknown,Daylight,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Moderately Over,Low
2024,9,6,Tesla Model 3 2021,Consumer,Atlanta,GA,Highway / Freeway,Dry,"Other, see Narrative","Other, see Narrative",Y,N,N,N,N,N,N,N,N,SUV,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Slightly Over,Very High
2024,9,7,Tesla Model Y 2022,Consumer,Tarzana,CA,Street,Dry,Unknown,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,8,23,Tesla Model Y 2024,Consumer,Wickenburg,AZ,Rural Road,Dry,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,8,16,Tesla Model Y 2024,Consumer,Kissimmee,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,8,0,Tesla Model Y 2022,Consumer,Llano,CA,Rural Road,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Making Left Turn,Yes,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,Y,Y,N,N,Y,N,N,Y,N,N,Slightly Over,High
2024,8,20,Tesla Model S 2023,Consumer,Chesterton,IN,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,8,22,Tesla Model Y 2024,Consumer,Boca Raton,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,8,19,Tesla Model 3 2020,Consumer,Tomball,TX,Street,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Making Right Turn,Unknown,Yes,Unknown,N,N,N,N,N,N,Y,N,N,N,Y,N,At or Below Limit,Very High
2024,8,17,Tesla Model Y 2023,Consumer,Nevisdale,KY,Unknown,Unknown,Unknown,Daylight,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,8,3,Tesla Model 3 2018,Consumer,Gravois Mills,MO,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2024,8,9,Tesla Model 3 2023,Consumer,Perris,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Yes,Unknown,N,Y,Y,Y,N,N,N,N,N,N,Y,N,Slightly Over,High
2024,8,23,Subaru Forester 2022,Consumer,Napavine,WA,Rural Road,Dry,No Unusual Conditions,Dark - Unknown Lighting,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Minor,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Yes,Yes,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,At or Below Limit,High
2024,8,17,Chevrolet Traverse 2024,Consumer,Vinton,LA,Highway / Freeway,Dry,Unknown,Daylight,N,N,N,N,N,N,N,Y,Partly Cloudy,Other Fixed Object,No Injuries Reported,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Yes,N,N,N,Y,N,N,Y,N,N,N,N,N,Slightly Over,Low
2024,8,13,Lucid Air 2022,In-Vehicle (Commercial / Test),Newark,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Heavy Truck,Unknown,Proceeding Straight,Yes,Yes,N,N,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,No,Yes,Yes,N,Y,N,N,Y,N,N,Y,N,N,N,N,At or Below Limit,High
2024,8,7,Tesla Model 3 2018,Consumer,Santa Ynez,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2024,8,1,Tesla Model Y 2024,Consumer,Newton,MA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,8,14,Tesla Model 3 2023,Consumer,Sacramento,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Stopped,Unknown,Unknown,Y,N,N,Y,N,N,N,N,N,N,N,Proceeding Straight,No,Yes,Unknown,N,N,N,N,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2024,8,14,Tesla Model 3 2018,Consumer,Austin,TX,Rural Road,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Heavy Truck,Unknown,Making Left Turn,Unknown,Unknown,N,N,N,N,N,N,Y,Y,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Y,N,N,At or Below Limit,Very High
2024,8,20,Tesla Model Y 2021,Consumer,Orange,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Moderately Over,High
2024,8,12,Tesla Model S 2021,Consumer,Rexford,NY,Street,Dry,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,8,21,Tesla Model S 2023,Consumer,Decatur,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,8,17,Tesla Model 3 2020,Consumer,Traverse,MI,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,8,21,Tesla Model Y 2020,Consumer,Canonsburg,PA,Rural Road,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,"Other, see Narrative",Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Lane / Road Departure,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,N,At or Below Limit,High
2024,8,16,Tesla Model Y 2024,Consumer,San Diego,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,8,3,Tesla Model 3 2022,Consumer,Chehalis,WA,Highway / Freeway,Wet,No Unusual Conditions,Daylight,N,N,Y,N,Y,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Slightly Over,Medium
2024,8,22,Tesla Model 3 2018,Consumer,Fayetteville,GA,Intersection,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Passenger Car,Unknown,Making Left Turn,Unknown,Unknown,Y,Y,Y,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Very High
2024,8,4,Tesla Model S 2023,Consumer,Santa Ana,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,8,6,Tesla Model X 2016,Consumer,San Jose,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Very High
2024,8,0,Tesla Model Y 2024,Consumer,Danville,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Low
2024,8,17,Tesla Model 3 2019,Consumer,Chandler,AZ,Street,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,Y,N,Slightly Over,Very High
2024,8,4,Tesla Model Y 2023,Consumer,Seguin,TX,Street,Dry,Unknown,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2024,8,10,Subaru Forester 2022,Consumer,Stuart,FL,Street,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Other Fixed Object,No Injuries Reported,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Yes,Yes,N,N,N,Y,N,N,Y,N,N,Y,N,N,Slightly Over,High
2024,8,17,Tesla Model X 2020,Consumer,Laytonville,CA,Parking Lot,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Making Left Turn,Unknown,Yes,Unknown,N,N,N,N,N,N,Y,N,N,Y,Y,N,At or Below Limit,Low
2024,8,14,Tesla Model Y 2022,Consumer,Jasper,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2024,8,2,Tesla Model 3 2020,Consumer,Orlando,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2024,8,23,Tesla Model X 2018,Consumer,Houston,TX,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Moderately Over,Very High
2024,8,4,Tesla Model 3 2023,Consumer,Garner,NC,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,8,16,Tesla Model 3 2024,Consumer,Glendale,AZ,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,Y,N,Y,N,N,At or Below Limit,Low
2024,8,20,Tesla Model Y 2023,Consumer,Perry,UT,Highway / Freeway,Dry,Unknown,Daylight,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2024,8,18,Tesla Model X 2016,Consumer,Tracy,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,No,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2024,8,1,Chevrolet Bolt EUV 2022,Consumer,South Gate,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Yes,N,Y,N,N,N,N,N,N,N,N,N,N,At or Below Limit,Medium
2024,8,14,Cadillac LYRIQ 2024,Consumer,Port St Lucie,FL,Highway / Freeway,Unknown,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Stopped,Unknown,Unknown,N,N,N,Y,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Yes,N,N,N,N,N,N,Y,N,N,N,N,N,At or Below Limit,Low
2024,8,18,Tesla Model Y 2024,Consumer,Reading,MA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Significantly Over,Low
2024,8,16,Tesla Model 3 2019,Consumer,Slippery Rock,PA,Highway / Freeway,Wet,No Unusual Conditions,Daylight,N,N,N,N,Y,N,N,N,N,"Other, see Narrative",Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2024,8,0,Tesla Model 3 2024,Consumer,San Bernardino,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,8,3,Tesla Model 3 2023,Consumer,Austin,TX,Street,Dry,Unknown,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,7,2,Tesla Model Y 2022,Consumer,Palo Alto,CA,Highway / Freeway,Dry,Unknown,Daylight,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Unknown,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2024,7,23,Tesla Model S 2017,Consumer,Everett,WA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Unknown,Unknown,Y,Y,N,N,N,N,N,N,N,N,N,Lane / Road Departure,Yes,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Y,N,N,At or Below Limit,Very High
2024,8,7,Tesla Model 3 2021,Consumer,Roseville,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Unknown,Yes,Unknown,N,N,N,N,N,N,N,N,Y,Y,N,N,Significantly Over,Very High
2024,8,9,Tesla Model S 2021,Consumer,Sunnyvale,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,High
2024,7,23,Tesla Model 3 2021,Consumer,San Francisco,CA,Street,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Bus,Unknown,Stopped,Unknown,Unknown,Y,N,N,N,N,N,N,N,N,N,N,Passing,Unknown,Yes,Unknown,N,N,N,N,N,N,N,N,N,Y,N,N,At or Below Limit,Very High
2024,7,16,Tesla Model X 2024,Consumer,Detroit,MI,Highway / Freeway,Wet,No Unusual Conditions,Daylight,N,N,N,N,Y,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Moderately Over,Medium
2024,7,18,Tesla Model 3 2021,Consumer,San Antonio,TX,Street,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Passenger Car,Unknown,Stopped,Unknown,Unknown,N,N,Y,N,N,Y,N,N,N,N,N,Making Right Turn,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2024,8,7,LUCID AIR 2024,In-Vehicle (Commercial / Test),LONG BEACH,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Proceeding Straight,No,Unknown,Y,N,N,Y,N,N,Y,N,Y,N,N,Proceeding Straight,No,No,Yes,N,Y,N,N,N,N,N,N,N,N,N,N,At or Below Limit,Medium
2024,7,11,Mercedes-Benz C 300 4MATIC 2024,Consumer,Marietta,GA,Street,Unknown,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,No Injuries Reported,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,No,Yes,Yes,N,N,N,Y,N,N,N,N,N,N,N,N,At or Below Limit,Low
2024,7,9,Tesla Model Y 2023,Consumer,Hayward,CA,Highway / Freeway,Dry,Unknown,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Low
2024,7,21,Tesla Model Y 2024,Consumer,Port St. Lucie,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,7,1,Tesla Model X 2023,Consumer,Dickinson,TX,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2024,7,9,Tesla Model Y 2020,Consumer,Van Nuys,CA,Highway / Freeway,Dry,Unknown,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2024,7,17,Tesla Model 3 2018,Consumer,San Diego,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Lane / Road Departure,Yes,Unknown,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Proceeding Straight,No,Unknown,Unknown,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,Moderately Over,Very High
2024,7,6,Tesla Model Y 2023,Consumer,Westbury,NY,Highway / Freeway,Dry,Unknown,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Unknown,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2024,7,6,Tesla Model Y 2020,Consumer,San Diego,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,Y,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,Y,N,N,N,N,At or Below Limit,Very High
2024,7,18,Tesla Model Y 2023,Consumer,Sherman Oaks,CA,Street,Dry,Unknown,Daylight,Y,N,N,N,N,N,N,N,N,Heavy Truck,No Injuries Reported,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,Y,N,N,Unknown,No,Yes,Unknown,N,N,Y,N,N,N,N,N,N,N,N,N,At or Below Limit,Low
