year,month,hour,city,state,make,model,model_year,vin,mileage_category,weather,roadway_type,roadway_surface,lighting,sv_pre_crash_movement,cp_pre_crash_movement,collision_category,highest_injury_severity_alleged
2023,10,23,BRICK TOWNSHIP,NJ,KIA,K5,2022,5XXG64J2XNG,Low Medium,Rain,Highway / Freeway,Wet,Dark - Lighted,Proceeding Straight,Changing Lanes,Other / Unknown,No Injuries Reported
2024,2,6,Stoughton,MA,Tesla,Model Y,2023,7SAYGDEE1PF,Low,Unknown,Unknown,Unknown,Unknown,"Other, see Narrative",Unknown,Other / Unknown,Unknown
2024,1,22,Caledonia,WI,Tesla,Model Y,2023,7SAYGDEEXPA,Low,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,20,Colchester,VT,Tesla,Model 3,2019,5YJ3E1EB0KF,Low,Cloudy,Street,Dry,Daylight,"Other, see Narrative",Proceeding Straight,Head-On Collision,Unknown
2024,1,1,Anaheim,CA,Tesla,Model 3,2019,5YJ3E1EA3KF,High Medium,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2024,1,22,Steamboat Springs,CO,Tesla,Model Y,2023,7SAYGDEEXPA,Low,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,17,Houston,TX,Tesla,Model Y,2023,7SAYGDEE0PA,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,23,San Antonio,TX,Tesla,Model Y,2023,7SAYGDEE8PA,Low,Clear,Intersection,Dry,Daylight,Proceeding Straight,Making Left Turn,Head-On Collision,Unknown
2024,1,15,Sealy,TX,Tesla,Model 3,2018,5YJ3E1EA2JF,High Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,17,Escondido,CA,Tesla,Model Y,2021,5YJYGDEEXMF,High Medium,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Unknown
2024,1,9,Denver,CO,Tesla,Model 3,2019,5YJ3E1EA6KF,High,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,22,San Diego,CA,Tesla,Model Y,2022,7SAYGDEF8NF,Low,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,0,Colts Neck,NJ,Tesla,Model Y,2023,7SAYGDEEXPF,Low,Cloudy,Street,Snow / Slush / Ice,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,9,Los Angeles,CA,Tesla,Model 3,2022,5YJ3E1EB7NF,High Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Unknown
2024,1,6,Vienna,VA,Tesla,Model Y,2020,5YJYGDEF8LF,High Medium,Cloudy,Highway / Freeway,Snow / Slush / Ice,Dark - Lighted,Changing Lanes,Unknown,Other / Unknown,Unknown
2024,1,14,Dallas,TX,Tesla,Model 3,2022,5YJ3E1EA7NF,High Medium,Cloudy,Highway / Freeway,"Other, see Narrative",Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,4,Plano,TX,Tesla,Model Y,2023,7SAYGDEE9PA,Low,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,10,Commack,NY,Tesla,Model 3,2019,5YJ3E1EA5KF,High Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,23,Summit,WA,Tesla,Model S,2021,5YJSA1E69MF,High Medium,Cloudy,Street,Dry,Daylight,Proceeding Straight,"Other, see Narrative",Head-On Collision,Unknown
2023,12,8,Langhorne,PA,Tesla,Model 3,2022,5YJ3E1EA1NF,Low Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,4,Norman,OK,Tesla,Model 3,2023,5YJ3E1EA4PF,Low,Clear,Street,Dry,Dark - Lighted,Proceeding Straight,Lane / Road Departure,CP Rear-Ended By SV,Unknown
2024,1,8,St Clair Shores,MI,Cadillac,CT5,2025,1G6DP5RK8S0,Low,Cloudy,Highway / Freeway,Dry,Dawn / Dusk,Changing Lanes,Proceeding Straight,SV Rear-Ended By CP,No Injuries Reported
2024,1,0,Phoenix,AZ,Tesla,Model Y,2023,7SAYGDEE4PF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2024,1,10,Orlando,FL,Tesla,Model X,2022,7SAXCBE54NF,Low,Clear,Intersection,Dry,Dark - Lighted,Proceeding Straight,Proceeding Straight,Head-On Collision,Unknown
2023,12,20,LAKE CITY,FL,KIA,TELLURIDE,2023,5XYP54GC4PG,Low,Unknown,Highway / Freeway,Dry,Unknown,Proceeding Straight,"Other, see Narrative",Top / Rollover / Unusual Impact,Minor
2023,12,7,Bowling Green,MO,Tesla,Model 3,2020,5YJ3E1EB1LF,High Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,"Other, see Narrative",Other / Unknown,Unknown
2023,12,0,Hanford,CA,Tesla,Model 3,2018,5YJ3E1EAXJF,Low Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,14,Goodyear,AZ,Tesla,Model Y,2022,7SAYGDEE3NF,High Medium,Clear,Highway / Freeway,Dry,Dawn / Dusk,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,16,Manville,WY,Tesla,Model Y,2020,5YJYGDEE5LF,High Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Other / Unknown,Fatality
2023,12,2,Hillsboro,TX,Tesla,Model Y,2021,5YJYGDEE6MF,Low Medium,"Cloudy, Rain",Highway / Freeway,Wet,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,9,Minneapolis,MN,Tesla,Model 3,2019,5YJ3E1EB0KF,High,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,19,New York,NY,Tesla,Model Y,2022,7SAYGDEE6NF,Low Medium,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,12,Boca Raton,FL,Tesla,Model 3,2018,5YJ3E1EA4JF,High Medium,Cloudy,Street,Dry,Daylight,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Unknown
2023,12,21,Tifton,GA,Tesla,Model Y,2023,7SAYGAEE7PF,Low,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,11,Jupiter,FL,Tesla,Model 3,2018,5YJ3E1EA0JF,High,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,1,Avon,NY,Tesla,Model 3,2020,5YJ3E1EB4LF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,17,Westlake Village,CA,Tesla,Model Y,2022,7SAYGDEE6NF,High Medium,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,7,Costa Mesa,CA,Tesla,Model 3,2018,5YJ3E1EB3JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,6,Diamond Bar,CA,Tesla,Model Y,2023,7SAYGAEE2PF,Low,Cloudy,Highway / Freeway,Dry,Dark - Not Lighted,"Other, see Narrative",Lane / Road Departure,Head-On Collision,Unknown
2023,12,23,Miles City,FL,Tesla,Model 3,2019,5YJ3E1EA1KF,High Medium,"Cloudy, Rain",Highway / Freeway,Wet,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,16,Long Beach,CA,Tesla,Model 3,2020,5YJ3E1EA7LF,Low Medium,Clear,Highway / Freeway,Dry,Daylight,"Other, see Narrative",Proceeding Straight,SV Rear-Ended By CP,Unknown
2023,12,4,Campbell,TX,Tesla,Model 3,2018,5YJ3E1EA1JF,High Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Traveling Wrong Way,Head-On Collision,Unknown
2023,12,1,Alamo,CA,Tesla,Model Y,2023,7SAYGDEE0PF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Proceeding Straight,SV Rear-Ended By CP,Unknown
2023,12,22,Spicewood,TX,Tesla,Model Y,2022,7SAYGDEF0NF,Low,Other,Highway / Freeway,Dry,Daylight,Proceeding Straight,Making Left Turn,CP Rear-Ended By SV,Unknown
2023,12,10,New Haven,CT,Tesla,Model Y,2022,7SAYGDEE7NA,High Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,16,Dixon,CA,Tesla,Model Y,2023,7SAYGAEE8PF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,16,Highland Park,MI,Ford,Mach-E,2023,3FMTK4SE2PM,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,"Other, see Narrative",Top / Rollover / Unusual Impact,No Injuries Reported
2023,12,9,Tacoma,WA,Tesla,Model 3,2018,5YJ3E1EB6JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,20,Corona,CA,Tesla,Model Y,2022,7SAYGDEF6NF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,14,Kent,WA,Tesla,Model Y,2022,7SAYGDEE9NF,High Medium,Cloudy,Intersection,Dry,Dark - Lighted,Proceeding Straight,Proceeding Straight,CP Rear-Ended By SV,Unknown
2023,12,3,Houma,LA,Tesla,Model 3,2019,5YJ3E1EB2KF,High Medium,Fog_smoke,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2023,12,16,Fremont,CA,Tesla,Model Y,2021,5YJYGAEE7MF,Low,Clear,Street,Dry,Daylight,Proceeding Straight,Stopped,CP Rear-Ended By SV,Unknown
2023,12,5,Los Angeles,CA,Tesla,Model Y,2023,7SAYGDEF8PF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2023,12,18,Tempe,AZ,Tesla,Model Y,2023,7SAYGDEE8PF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Lane / Road Departure,SV Rear-Ended By CP,Unknown
2023,12,14,Cypress,TX,Tesla,Model Y,2022,7SAYGAEE0NF,Low,Other,Intersection,Dry,Daylight,"Other, see Narrative",Unknown,Top / Rollover / Unusual Impact,Unknown
2023,12,6,COLUMBIA,MD,LUCID AIR,GRAND TOURING,2023,50EA1GBA5PA,Low,Fog_smoke,Highway / Freeway,Unknown,Dawn / Dusk,Proceeding Straight,Unknown,Other / Unknown,No Injuries Reported
2023,12,18,Hainesport,NJ,Subaru,Ascent,2023,4S4WMAKD3P3,Low,Cloudy,Street,Wet,Dark - Lighted,Unknown,Unknown,Top / Rollover / Unusual Impact,Minor
2023,11,7,DUPONT,WA,KIA,NIRO,2023,KNDCR3LE8P5,Low Medium,Clear,Highway / Freeway,Dry,Daylight,"Other, see Narrative",Unknown,Other / Unknown,Moderate
2023,12,2,Frisco,TX,Tesla,Model Y,2021,5YJYGDED6MF,Low,Clear,Street,Dry,Dark - Lighted,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2023,12,5,Paige,TX,Tesla,Model 3,2021,5YJ3E1EA8MF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,"Other, see Narrative",Other / Unknown,Unknown
2023,12,10,Napa,CA,Tesla,Model 3,2018,5YJ3E1EA3JF,High Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,19,Fremont,CA,Tesla,Model Y,2022,7SAYGDEE5NF,Low,Clear,Highway / Freeway,Dry,Daylight,"Other, see Narrative",Proceeding Straight,SV Rear-Ended By CP,Unknown
2023,12,0,Atlanta,GA,Tesla,Model 3,2018,5YJ3E1EB6JF,High Medium,Clear,Intersection,Dry,Dark - Lighted,Proceeding Straight,Making Left Turn,CP Rear-Ended By SV,Unknown
2023,12,6,Saint Petersburg,FL,Tesla,Model Y,2022,7SAYGDEFXNF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Unknown
2023,12,13,Sonoma,CA,Tesla,Model 3,2022,5YJ3E1EB0NF,High Medium,Clear,Rural Road,Dry,Dark - Not Lighted,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2023,12,20,Danville,CA,Tesla,Model 3,2020,5YJ3E1EB8LF,Low,Cloudy,Intersection,Dry,Daylight,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Unknown
2023,12,11,Eastvale,CA,Tesla,Model Y,2023,7SAYGDEEXPA,Low Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,2,San Jose,CA,Tesla,Model Y,2023,7SAYGDEE1PA,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,12,Castro Valley,CA,Tesla,Model 3,2020,5YJ3E1EA2LF,High Medium,"Cloudy, Rain",Highway / Freeway,Wet,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,6,Los Angeles,CA,Tesla,Model 3,2020,5YJ3E1EB1LF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,12,7,Fallbrook,CA,Chevrolet,Silverado 1500,2023,1GCUDJE83PZ,Low,Clear,Highway / Freeway,Dry,Dawn / Dusk,Changing Lanes,Unknown,Other / Unknown,Unknown
2023,11,8,Aurora,CO,KIA,K5,2024,5XXG64J27RG,Low,"Clear, Other",Highway / Freeway,Dry,Daylight,Proceeding Straight,"Other, see Narrative",Other / Unknown,Moderate
2023,11,22,Pleasanton,CA,Tesla,Model S,2018,5YJSA1E26JF,High Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,11,St Clair Shores,MI,Tesla,Model 3,2020,5YJ3E1EA2LF,High Medium,Cloudy,Highway / Freeway,Wet,Dark - Not Lighted,Proceeding Straight,Lane / Road Departure,SV Rear-Ended By CP,Unknown
2023,11,22,El Monte,CA,Tesla,Model 3,2021,5YJ3E1EA8MF,Low Medium,Other,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,18,Webber Township,MI,Tesla,Model Y,2022,7SAYGDEE4NF,Low,Cloudy,Rural Road,Dry,Daylight,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Unknown
2023,11,19,Golden,CO,Tesla,Model Y,2023,7SAYGDEE3PF,Low,Cloudy,Highway / Freeway,"Other, see Narrative",Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,4,Atlanta,GA,Tesla,Model S,2022,5YJSA1E5XNF,Low,Cloudy,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2023,11,15,Cumberland,RI,Tesla,Model Y,2021,5YJYGDEEXMF,Low Medium,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,2,Wildwood,FL,Tesla,Model 3,2020,5YJ3E1EB3LF,High Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,1,Aptos,CA,Tesla,Model Y,2020,5YJYGDEE5LF,Low Medium,Clear,Street,Dry,Dawn / Dusk,Proceeding Straight,Lane / Road Departure,Head-On Collision,Unknown
2023,11,4,San Jose,CA,Tesla,Model 3,2021,5YJ3E1EB1MF,Low Medium,Clear,Street,Dry,Dark - Lighted,Proceeding Straight,Proceeding Straight,Head-On Collision,Unknown
2023,11,3,Hayward,CA,Tesla,Model X,2022,7SAXCAE54NF,Low,Clear,Intersection,Dry,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,5,Raleigh,NC,Tesla,Model Y,2020,5YJYGDEE1LF,High,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Unknown
2023,11,8,Meredithville,VA,Tesla,Model 3,2023,5YJ3E1EA6PF,Low,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,13,Templeton,CA,Tesla,Model 3,2022,5YJ3E1EB4NF,Low Medium,"Cloudy, Rain",Highway / Freeway,Wet,Dark - Not Lighted,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Unknown
2023,11,19,Miami,FL,Tesla,Model Y,2023,7SAYGDEF2PF,Low,Cloudy,Street,Dry,Daylight,Proceeding Straight,Making Left Turn,CP Rear-Ended By SV,Unknown
2023,11,21,Snellville,GA,Tesla,Model Y,2022,7SAYGAEE8NF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,16,Malden,WV,Tesla,Model Y,2021,5YJYGDEEXMF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,1,Cozad,NE,Tesla,Model Y,2023,7SAYGDEE6PF,Low,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,10,Henrico,VA,Tesla,Model Y,2021,5YJYGDEE2MF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Top / Rollover / Unusual Impact,Unknown
2023,11,19,Riverside,CA,Tesla,Model S,2017,5YJSA1E18HF,High Medium,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,16,Solana Beach,CA,Tesla,Model Y,2023,7SAYGDEE3PA,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Lane / Road Departure,SV Rear-Ended By CP,Unknown
2023,11,18,Grand Blanc,MI,Tesla,Model Y,2020,5YJYGDEF3LF,Low,Cloudy,Rural Road,Dry,Daylight,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2023,11,1,Lake Worth Beach,FL,Tesla,Model 3,2023,5YJ3E1EA0PF,Low,"Cloudy, Rain",Highway / Freeway,Wet,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,6,Escondido,CA,Tesla,Model Y,2022,7SAYGDEF3NF,Low,Clear,Intersection,Dry,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,12,New Albany,OH,GMC,Sierra 1500,2023,1GTUUGEL9PZ,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,NM Crossing Roadway,Other / Unknown,No Injuries Reported
2023,11,18,Carson,CA,Tesla,Model Y,2023,7SAYGDEE0PF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,7,Miami,FL,Tesla,Model 3,2021,5YJ3E1EA5MF,Low Medium,Clear,Intersection,Dry,Dark - Lighted,Proceeding Straight,Proceeding Straight,Head-On Collision,Unknown
2023,11,18,Chino,CA,Tesla,Model Y,2020,5YJYGDEE8LF,High Medium,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,2,Graysville,AL,Tesla,Model 3,2019,5YJ3E1EB3KF,Low Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,5,Clermont,FL,Tesla,Model 3,2018,5YJ3E1EB0JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,17,Mountain View,CA,Rivian,R1S,2023,7PDSGABA6PN,Low,Unknown,Highway / Freeway,Unknown,Unknown,Proceeding Straight,Merging,CP Rear-Ended By SV,No Injuries Reported
2023,10,15,Bradley,CA,Rivian,R1S,2023,7PDSGABA9PN,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,No Injuries Reported
2023,11,23,Fort Mill,SC,Tesla,Model 3,2018,5YJ3E1EB0JF,Low Medium,Clear,Highway / Freeway,Dry,Dawn / Dusk,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,14,Carson,CA,Tesla,Model Y,2022,7SAYGDEFXNF,Low Medium,Clear,Highway / Freeway,Dry,Dawn / Dusk,Proceeding Straight,Stopped,CP Rear-Ended By SV,Unknown
2023,11,18,Wake Forest,NC,Tesla,Model X,2022,7SAXCBE5XNF,Low Medium,Clear,Street,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,19,Tampa,FL,Tesla,Model Y,2021,5YJYGDEE5MF,Low Medium,Other,Highway / Freeway,Dry,Daylight,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2023,11,23,Vallejo,CA,Tesla,Model 3,2023,5YJ3E1EC5PF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,11,1,Cherry Valley,CA,Tesla,Model 3,2023,5YJ3E1EA2PF,Low,Clear,Intersection,Dry,Dawn / Dusk,"Other, see Narrative",Making Left Turn,CP Rear-Ended By SV,Unknown
2023,10,18,Lake Elsinore,CA,Tesla,Model 3,2023,5YJ3E1EA7PF,Low,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,4,Long Beach,CA,Tesla,Model 3,2023,5YJ3E1EA5PF,Low,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,"Other, see Narrative",SV Rear-Ended By CP,Unknown
2023,10,7,St. Louis,MO,Tesla,Model 3,2023,5YJ3E1EA4PF,Low,"Cloudy, Rain",Highway / Freeway,Wet,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,17,Livermore,CA,Tesla,Model 3,2018,5YJ3E1EA8JF,Low Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,0,Mays Landing,NJ,Tesla,Model 3,2023,5YJ3E1EA8PF,Low,Clear,Intersection,Dry,Dark - Lighted,Proceeding Straight,"Other, see Narrative",Head-On Collision,Unknown
2023,10,5,Oakland,CA,Tesla,Model 3,2020,5YJ3E1EA9LF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Lane / Road Departure,SV Rear-Ended By CP,Unknown
2023,10,11,Horn Lake,MS,Tesla,Model 3,2021,5YJ3E1EA5MF,Low Medium,Cloudy,Rural Road,Dry,Dark - Not Lighted,Proceeding Straight,"Other, see Narrative",Side-Impact SV Right,Unknown
2023,10,6,Miami,FL,Tesla,Model Y,2022,7SAYGDEE7NF,Low,Clear,Street,Dry,Dark - Lighted,Proceeding Straight,Making Left Turn,CP Rear-Ended By SV,Unknown
2023,10,0,Holmdel,NJ,Tesla,Model 3,2018,5YJ3E1EB8JF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2023,10,2,Sunnyvale,CA,Tesla,Model 3,2023,5YJ3E1EA9PF,Low,Clear,Street,Dry,Dark - Lighted,"Other, see Narrative",Proceeding Straight,CP Rear-Ended By SV,Unknown
2023,10,12,Highland Mills,NY,Tesla,Model X,2022,7SAXCAE55NF,Low,Other,Rural Road,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,12,Los Altos Hills,CA,Tesla,Model S,2023,5YJSA1E61PF,Low,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,"Other, see Narrative",Other / Unknown,Unknown
2023,10,13,Reno,OK,Tesla,Model 3,2022,5YJ3E1EA2NF,Low Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,4,Carson,VA,Tesla,Model 3,2020,5YJ3E1EC3LF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Traveling Wrong Way,Head-On Collision,Unknown
2023,10,13,Rocky Hill,CT,Tesla,Model Y,2021,5YJYGAEEXMF,Low Medium,"Cloudy, Rain",Highway / Freeway,Wet,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,23,Midlothian,VA,Tesla,Model Y,2023,7SAYGAEE4PF,Low,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,8,San Carlos,CA,Tesla,Model 3,2018,5YJ3E1EB4JF,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Proceeding Straight,Entering Traffic,Other / Unknown,Unknown
2023,10,2,Duncanville,TX,Tesla,Model 3,2018,5YJ3E1EA6JF,High Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,20,Reno,NV,Tesla,Model Y,2022,7SAYGDEE0NF,Low,Clear,Intersection,Dry,Daylight,Proceeding Straight,Making Left Turn,Head-On Collision,Unknown
2023,10,20,Frisco,TX,Tesla,Model Y,2023,7SAYGDEE7PA,Low,Clear,Intersection,Dry,Daylight,Proceeding Straight,Making Left Turn,CP Rear-Ended By SV,Unknown
2023,10,23,Grand Prairie,TX,Tesla,Model Y,2021,5YJYGDEE8MF,High Medium,Clear,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,17,North Attleborough,MA,Tesla,Model 3,2020,5YJ3E1EA7LF,Low,Cloudy,Highway / Freeway,Dry,Daylight,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,2,Nashville-Davidson,TN,Tesla,Model 3,2018,5YJ3E1EB6JF,High Medium,Unknown,Unknown,Unknown,Unknown,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,11,Denton,TX,Tesla,Model Y,2020,5YJYGDEE8LF,High,Clear,Intersection,Dry,Dark - Lighted,Proceeding Straight,Making Left Turn,CP Rear-Ended By SV,Unknown
2023,10,17,Somerville,OH,Tesla,Model 3,2020,5YJ3E1EA9LF,High,Clear,Rural Road,Dry,Daylight,Proceeding Straight,"Other, see Narrative",CP Rear-Ended By SV,Unknown
2023,9,5,San Bernardino,CA,Chevrolet,Bolt EUV,2023,1G1FZ6S03P4,Low Medium,Clear,Highway / Freeway,Dry,Dark - Not Lighted,Lane / Road Departure,Unknown,Other / Unknown,Minor
2023,10,2,Schaumburg,IL,Tesla,Model Y,2020,5YJYGDEF1LF,High,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Passing,CP Rear-Ended By SV,Unknown
2023,10,10,Los Angeles,CA,Tesla,Model Y,2020,5YJYGDEE5LF,High Medium,Clear,Highway / Freeway,Dry,Dark - Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
2023,10,0,Duluth,GA,Tesla,Model X,2023,7SAXCAE50PF,Low,Clear,Street,Dry,Dark - Not Lighted,Proceeding Straight,Unknown,Other / Unknown,Unknown
